tx,destination_address,exchange,token_name,token_erc20,number_of_coins_transferred,utc_date_time_of_transfer,utc_date_of_transfer
0x30f8be7fcfa94b13d40604959f865ae738e2bf35ff448740afb338ebb8f4b4fd,0xbc8ec259e3026ae0d87bc442d034d6882ce4a35c,Coinbase: Commerce Fee 2,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,0, 24 Apr 2023 23:30:11 GMT,2023-04-24
0x8547d2ae1d4d11d64c57a02bda4519313682c5e43eaf8868c96b3789d7c379cf,0x02d24cab4f2c3bf6e6eb07ea07e45f96baccffe7,Coinbase: Commerce Fee 3,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,0, 24 Apr 2023 23:30:11 GMT,2023-04-24
0x4b678dac369df2262c9370f23e35b808dee3e2ebec8fb4afeb513ea62fd6c042,0x90e18a6920985dbacc3d76cf27a3f2131923c720,Coinbase: Commerce Fee 5,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1, 24 Apr 2023 23:30:11 GMT,2023-04-24
0xf3460dd06fedb2953c0d525aff18059431ea15e41e5cb6f9a89b1195c5d9e8ef,0x6c8dd0e9cc58c07429e065178d88444b60e60b80,Coinbase: Commerce Fee,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1, 24 Apr 2023 23:30:11 GMT,2023-04-24
0x0c498181573ca8991b482ebb5db807017c1a5dbb96043137f61be09f3e6a8000,0x6c8dd0e9cc58c07429e065178d88444b60e60b80,Coinbase: Commerce Fee,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1, 24 Apr 2023 23:30:11 GMT,2023-04-24
0x7790104705b522b4d2e831e579ad746dc6b1b69f0f265c6e228b451f3f661cd5,0x90e18a6920985dbacc3d76cf27a3f2131923c720,Coinbase: Commerce Fee 5,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,10, 24 Apr 2023 23:30:11 GMT,2023-04-24
0x1f8316a076b2c1c8abbcab68ac876fd7b4a6e2aa2a9446991c28ae5fee46be68,0x4b23d52eff7c67f5992c2ab6d3f69b13a6a33561,Coinbase: Commerce Fee 6,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,0, 24 Apr 2023 23:30:11 GMT,2023-04-24
0xad0518ae40b1f45c343c429bd04dac578997d897c44762ccac7069e5d40369f6,0x6c8dd0e9cc58c07429e065178d88444b60e60b80,Coinbase: Commerce Fee,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,10, 24 Apr 2023 23:30:11 GMT,2023-04-24
0x45e25762c28dc06474a0795c515320ebcc20ac53eb9f7ad4db182a53614277ee,0x90e18a6920985dbacc3d76cf27a3f2131923c720,Coinbase: Commerce Fee 5,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,9, 24 Apr 2023 23:30:11 GMT,2023-04-24
0x436dea069a71520b9d6f02332b6794b8929c404df96a158d6be424de89e3dac0,0x4b23d52eff7c67f5992c2ab6d3f69b13a6a33561,Coinbase: Commerce Fee 6,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1, 24 Apr 2023 23:30:11 GMT,2023-04-24
0x3222470417f39a59923acadcea7542bde1b12ae9a7ca8d85f9d864315bcd6a4c,0xbc8ec259e3026ae0d87bc442d034d6882ce4a35c,Coinbase: Commerce Fee 2,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2, 24 Apr 2023 23:30:11 GMT,2023-04-24
0xa3915d27b75b17f48e5bdc62a812e689b905aab186dfd244faa1dbaeef2fcdd9,0x4b23d52eff7c67f5992c2ab6d3f69b13a6a33561,Coinbase: Commerce Fee 6,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,0, 24 Apr 2023 23:30:11 GMT,2023-04-24
0xb34b57507316fe976a1da6f6f13a41a88fcbff66006173618cd91bcc84036a13,0x02d24cab4f2c3bf6e6eb07ea07e45f96baccffe7,Coinbase: Commerce Fee 3,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,0, 24 Apr 2023 23:30:11 GMT,2023-04-24
0x0ce986b275c6672c96c6f812d725f820a9e7c99af20eb3d8da6caf8ac6699d56,0x02d24cab4f2c3bf6e6eb07ea07e45f96baccffe7,Coinbase: Commerce Fee 3,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,4, 24 Apr 2023 23:30:11 GMT,2023-04-24
0xf0b0f222c2ec72ad724c167bd154b86d882a242dadb083d3a4de3991534280a3,0x90e18a6920985dbacc3d76cf27a3f2131923c720,Coinbase: Commerce Fee 5,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,0, 24 Apr 2023 23:30:11 GMT,2023-04-24
0x7d81e1c4b6c665b02fedce60a92a8619264fc8f571ef5230147dba51aa3fa984,0x02d24cab4f2c3bf6e6eb07ea07e45f96baccffe7,Coinbase: Commerce Fee 3,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1, 24 Apr 2023 23:30:11 GMT,2023-04-24
0xfa46a5e52b66cff15a1988b97183f4445f6a991423a415bbaa93074cc82951c8,0xce352e98934499be70f641353f16a47d9e1e3abd,Coinbase: Commerce Fee 4,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1, 24 Apr 2023 23:30:11 GMT,2023-04-24
0xcac22cca67e767cd58b4d7bfd7617575731f350968c85e0277a67247710c16e2,0x90e18a6920985dbacc3d76cf27a3f2131923c720,Coinbase: Commerce Fee 5,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1, 24 Apr 2023 23:30:11 GMT,2023-04-24
0xbabc4f554dad74bf80d7944f9b705c536de3e433601cb8c5aee566e562184b8b,0x02d24cab4f2c3bf6e6eb07ea07e45f96baccffe7,Coinbase: Commerce Fee 3,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,7, 24 Apr 2023 23:30:11 GMT,2023-04-24
0xc81e55598bff5ff88940096e6f93669b629d2102a04da85aad5f4172d109c629,0x90e18a6920985dbacc3d76cf27a3f2131923c720,Coinbase: Commerce Fee 5,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2, 24 Apr 2023 23:30:11 GMT,2023-04-24
0xb64905be19bf882bdf71167a60eaa14df1f506fcba63dd05637929eecabba0c5,0x02d24cab4f2c3bf6e6eb07ea07e45f96baccffe7,Coinbase: Commerce Fee 3,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,0, 24 Apr 2023 23:30:11 GMT,2023-04-24
0xab1ec3a18578afad085ab4a0ef60cf61c4ca567d30e28421a7ff32daaa767854,0x02d24cab4f2c3bf6e6eb07ea07e45f96baccffe7,Coinbase: Commerce Fee 3,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2, 24 Apr 2023 23:30:11 GMT,2023-04-24
0x434619e11402bb33d302a07f451be7a31cb0128f9bcc6d65d4b729f6cd921276,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,128475, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x43842d02ed5945f7d1757ef96c34826d5f4bf535ba46a100e9db52edce855ecd,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,56012, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xe21ee543f7528bae92a39bd4ac7f1ee9807d88cb1b0a9f5d33742d4cec3b19f8,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,9978, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x89c8ec6e5552787d94442e0abd8f981545d52c9fe1e75682ae59348f511e8f7c,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,10403, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x5d59a96d7bbc770d11bff439c9ac52f4b31b5cf46c9e1e5dff43e0f9864d25e2,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,8957, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x27308a24371a8029a8d2eb7d9b8c119e11fed01de6f54e656983f3f9f017dd5c,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,4493, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xde164b49ad8015cb15eccb88b12e991a2a11ebc658c47d79ae87c40128de88c8,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,5000, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xddae48cdc973b7ba97262db46e1cbc00921bdfd91a142a88efced7d61eaf6cde,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,4387, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xc9c4e3837081d979fee60803cd220ad6b8c7b0647e2d6a3868ad9bd5d99d6bef,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,3000, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x12d73b5d6396eadf2c7e0219bcdb4fe70aff15417de037e6dbb494debbc9cdd9,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,3825, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xd75d5f840e40354495c9c9be7bf0004f24c362aee41c38404d80b787d0cac7b7,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2990, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x91183b8fc6714d0b3256031293f66eaaeab41fd9ae7ed50eaeeac471e46a1245,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2100, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x0f9e0e9d013503c7e03a66e5407725f7469a5ac7a12241e7a0acc23f6eea9fbb,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2000, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xf598a4ce6294dfc2f3805240780acc39e26b967955e925ef94d963a54f449cae,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2064, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x64ec8f9d0ecdd7bbe7c8908a6f19a15d1d1245795747e273e3b3bbe8367df9d7,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1751, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x8a5af4f7527356eaf86a9a54a80642e6a3ff8f758da99fd7894cfbee3ff66f23,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1640, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x78c77b6ebd2eb2b63513e194b644ed923ad47f466fc048753b890569b21538b7,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1433, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xddbdbccb6c72bcafeba5ec4d31303b2916f0dbf65d5394b968f5f792e43b8d99,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1314, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x3f0b7a468db0507b5d886481bf0c49141e52283fb029a3c58d9a5d17fb22b085,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1360, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x00e24652c175f0d9cd0509d5cbb6bfbd4b0fb429f612d1151738e51df52282a7,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1100, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xcaa267e39ce2a7cc5a9bb3b6496452aa82f0e1d5d40fa42c8f4e2843e977b0c3,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1092, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x999cdcef9ae04d3d12117e3a2ded75221b0a664ecf96dcea137b77a8c2e00353,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x88c215ca98bfef5cf60746b2e6da8db3b39bcd4a2d952f6d708201e6690a3e7c,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1070, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xdbee6d2d83571f8f6b36e9aad2f29e696583fda914db2f97fbe984d8c2f96b35,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1007, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xda44403fdea0c06d75836af75016f4b1583dd719ea64f566b8011068d7cdc31e,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x20092143c9db8d05bbddca0470e62af071b4497d92bb14a3e2121abac49ee11e,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1020, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x9db66430065bfc1dba1056d76d7133393c6cd2bed87b784343e72e51231b9c86,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xaec2914fb13cd8b743ad824b2cbaec6be86ebf8a23775a01e6115d6ed4a9f127,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xf8527a8c68fe192f4fac23a6cc7abb4ffcb119ee26476e1eda7abc7f423fc7ef,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,971, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xc28361122b2a6f4199d5040f83e5f64802e5d2781583049ac5e472827e1fd1ef,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,881, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x0372187468ec95ed7702bf02b3cfba08f1c7dabbf02f24a6e5ab46aa237980c5,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,867, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x19021a9e164850f8b009eab3b74569ce9a7ee55366cdc374d1b3b7b21d7b3f55,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,850, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xb80a510e0078bbabe74d1e27be2a28130e5bcd236169fc0af24bda41b20e3d89,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,850, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x1a5ba3540aa18daf3cb01d228ee07f594b01c9d672314142a2ef6824c5be00cb,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,780, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xf1bfe8f89e0135be7eb51965ddee93ed62a528d42e24632287fa67f3fda56941,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,779, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x0d4a730997d91a96618e3d301f0db926b27dd9242c2e743c11faf42c42f83baf,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,725, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x60c6baf047b9ddf73e42c9c8be0308d759edf842228a7e5e75dd8079e9b68d85,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,675, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xd0db5314253fae0a1c4273341d1f05227580a756c2f6fb508cc7fb2a5cd25468,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,695, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x02e7eaed7383439bd4edde8043f985fc1cb3f82e286508234b72553ea877a04c,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,662, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x939a5c6cf7c4ec8b53045473ea808e38762ef4a411914ef84e9ba773a2760c70,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,652, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xe6ee198d35252a4d74f59eff57905d2d8df2a360766d973975104e6790a7ac98,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,600, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xbc8c7e047501c80933b5722a9eb2d181067649a11170c6aa0620c259309f3153,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,548, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x96f7ffeb9b26011965045ef420d2b27032beedef4104da825bf93bf325d2b563,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,345, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x63d360711daffc92ee0e91e124677d30eae4bc2af357da6b12359e24a8f3f39b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,500, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xf800b72d6f9bdbf472c42a6bbdeea0b475007b7e628bfdaba6819d050b43f821,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,50000, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x79d3a198292a6c312ac06b591a71bf7a8ab046a6b3037a521c3faa8af4695e08,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,449056, 24 Apr 2023 23:30:23 GMT,2023-04-24
0xc4267e75d47d915ebefcdcc60b2e9430bc9813ef84536b6ee847fd20c4956f2c,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,271, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x7333c83f759d0b38983c907a66248d54deda17d2b660acfeec853af0213d1ac9,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,900, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x620968341e791a168bc3b4bc420e1f5e2c7bce6c287cbe1b753ec85f7c9da07d,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,9593, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x6fae78ffa45ac4c0180a3459c81c977b0dd272d0eacf34ae7a173b3006436023,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000, 24 Apr 2023 23:30:23 GMT,2023-04-24
0x9585bdbb3a42747eba1119092e07f163d0e2cf8a455ed161f4af4555ba6fffa1,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,500, 24 Apr 2023 23:30:35 GMT,2023-04-24
0xc475f2fbc72461b02fb50527bb4bb368d38d519adbea6dfd3108400804b6df23,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,496, 24 Apr 2023 23:30:35 GMT,2023-04-24
0xb3d500ab166c325de4a6098fba75a626612371478c2a971668853ba22f544e91,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,500, 24 Apr 2023 23:30:35 GMT,2023-04-24
0x3740cbd2a1bfd76dbf0c7c4fb3f9792eed961abc42f7c49abd09b074de5ccdda,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,414, 24 Apr 2023 23:30:35 GMT,2023-04-24
0x7be63de1c5b41700d507f69a2d41e317d076710f2514e01259b131115d842b5c,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,420, 24 Apr 2023 23:30:35 GMT,2023-04-24
0x7f99e5772b08449af52539d0ff7d4364bc56f612fedc6a701700126fc467f838,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,444, 24 Apr 2023 23:30:35 GMT,2023-04-24
0x9a3952f22d7e2ee90c17048dbe3eba0516d23a615c51cb9c49196ac7f7a7768e,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,411, 24 Apr 2023 23:30:35 GMT,2023-04-24
0xe89e29d1be76a90c1f371ceb8948daed62cea35991489d87a8c6b2edf91dfb49,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,377, 24 Apr 2023 23:30:35 GMT,2023-04-24
0x647f4a3e7f9d58715af88f4382c83ac3bc809a3a7313ba8ac940ef4670e99c16,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,335, 24 Apr 2023 23:30:35 GMT,2023-04-24
0x97c97d9ba2f0dbd2ffa1dc2070e604e470b654b33901bde9c792aaf12971c07f,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,310, 24 Apr 2023 23:30:35 GMT,2023-04-24
0xe168100881950b9cbee0ea87da66502387e797d33ecf912d8cd925645bc7359e,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,300, 24 Apr 2023 23:30:35 GMT,2023-04-24
0x6e8d62c31cefe1a6244a2314f13ec2662af6fafe13c52d15acae4dac2ad52983,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,250, 24 Apr 2023 23:30:35 GMT,2023-04-24
0x3a0840e9a01fda316fed2d3b3c1308b545e0a28f6773d1f89aa3a00cee881548,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,231, 24 Apr 2023 23:30:35 GMT,2023-04-24
0xc2e36e8431169b0d478f163021028484ce7cf64c75daae927d456e69fb6f1570,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,240, 24 Apr 2023 23:30:35 GMT,2023-04-24
0x3100ed0e05f62d5f247b9053ec9bbbc240c34735072b58fa7db308cd6ea1a2e0,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,252, 24 Apr 2023 23:30:35 GMT,2023-04-24
0x9f60c4b6974b9523cf8bcad157f6192a962a3db6142d3a7344944ec66422bcf9,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,220, 24 Apr 2023 23:30:35 GMT,2023-04-24
0xc075cd4956069e649eae3badf65ed968d677a293613304cc623b535e60b8d905,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,238, 24 Apr 2023 23:30:35 GMT,2023-04-24
0x66b33e7b9fac87a61a99e20daea47e52e8bff3f86c9b0a5b600c03d45006231c,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,276, 24 Apr 2023 23:30:35 GMT,2023-04-24
0xeb49ebc6347fb35dad549cd99264c538dfa1f5939bebfca566c623c0b25f965b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,216, 24 Apr 2023 23:30:35 GMT,2023-04-24
0x15697f26c5d7c3dbda879720f40054f8184c9ae875fd50c32055821e1ed85dd1,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,206, 24 Apr 2023 23:30:35 GMT,2023-04-24
0x9dbd9ec2c789d9549fc4076a32ac55aef4bd786757666d03b00f9a798f43338f,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,200, 24 Apr 2023 23:30:35 GMT,2023-04-24
0x525c9727e47f4e475d2370732e820007ed1c0c8f425aa0f7f789e18acb53d067,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,101, 24 Apr 2023 23:31:11 GMT,2023-04-24
0x1d1ed986435f435418813b0ee0b4716d706260d417e00b8f4e7ffd7bb17e4a93,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,150, 24 Apr 2023 23:31:11 GMT,2023-04-24
0xb1d3cb84ba759f32f8ab7c45a03f85cfc7315573d36806bf39ec04a818f2ed5b,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,700, 24 Apr 2023 23:31:11 GMT,2023-04-24
0xba32aa093211be0c5c6e27981e1980ebf16e514554c33b6a475263e5b55bc070,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,919, 24 Apr 2023 23:31:11 GMT,2023-04-24
0x9a96cca0fd51d5d2bf774f5c36cf139353a205a86c2c4c1dba6096015bb1d6d5,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,556, 24 Apr 2023 23:31:11 GMT,2023-04-24
0x665cbee75f80a281d4322f214c29a052a4fd6e7591c82a89aac1c91b5be0b542,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,535, 24 Apr 2023 23:31:11 GMT,2023-04-24
0x7ad965f81df621649d8b4591239c6aa8f7474e61d6660f4cfa93d43e9b768e02,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,87, 24 Apr 2023 23:31:11 GMT,2023-04-24
0xf914aea64dfc67c044dd5c9157f0a15b6e6abf2c950701fb74e2c15ed85b374b,0xec30d02f10353f8efc9601371f56e808751f396f,KuCoin 11,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,140, 24 Apr 2023 23:31:11 GMT,2023-04-24
